,year,state,metrodiv_title,county_name,CoC_Code,coc_name,pop_type,pop_size
794,2012,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Veterans,2
795,2013,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Veterans,2
796,2014,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Veterans,1
797,2015,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Veterans,2
798,2016,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Veterans,8
799,2017,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Veterans,2
800,2018,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Veterans,1
1321,2009,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Homeless,63
1322,2010,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Homeless,121
1323,2011,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Homeless,121
1324,2012,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Homeless,135
1325,2013,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Homeless,150
1326,2014,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Homeless,127
1327,2015,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Homeless,135
1328,2016,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Homeless,103
1329,2017,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Homeless,77
1330,2018,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Homeless,103
1851,2009,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Emergency Shelters,23
1852,2010,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Emergency Shelters,85
1853,2011,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Emergency Shelters,85
1854,2012,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Emergency Shelters,39
1855,2013,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Emergency Shelters,23
1856,2014,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Emergency Shelters,46
1857,2015,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Emergency Shelters,44
1858,2016,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Emergency Shelters,55
1859,2017,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Emergency Shelters,22
1860,2018,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Emergency Shelters,47
2381,2009,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Safe Haven Shelters,0
2382,2010,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Safe Haven Shelters,0
2383,2011,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Safe Haven Shelters,17
2384,2012,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Safe Haven Shelters,20
2385,2013,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Safe Haven Shelters,21
2386,2014,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Safe Haven Shelters,21
2387,2015,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Safe Haven Shelters,21
2388,2016,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Safe Haven Shelters,22
2389,2017,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Safe Haven Shelters,21
2390,2018,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Safe Haven Shelters,21
2911,2009,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Transitional Housing,35
2912,2010,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Transitional Housing,23
2913,2011,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Transitional Housing,23
2914,2012,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Transitional Housing,25
2915,2013,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Transitional Housing,56
2916,2014,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Transitional Housing,51
2917,2015,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Transitional Housing,61
2918,2016,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Transitional Housing,46
2919,2017,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Transitional Housing,53
2920,2018,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Transitional Housing,44
3441,2009,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Sheltered Homeless,58
3442,2010,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Sheltered Homeless,108
3443,2011,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Sheltered Homeless,108
3444,2012,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Sheltered Homeless,64
3445,2013,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Sheltered Homeless,79
3446,2014,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Sheltered Homeless,97
3447,2015,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Sheltered Homeless,105
3448,2016,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Sheltered Homeless,101
3449,2017,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Sheltered Homeless,75
3450,2018,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Total Sheltered Homeless,91
3971,2009,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Unsheltered Homeless,5
3972,2010,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Unsheltered Homeless,13
3973,2011,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Unsheltered Homeless,13
3974,2012,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Unsheltered Homeless,71
3975,2013,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Unsheltered Homeless,71
3976,2014,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Unsheltered Homeless,30
3977,2015,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Unsheltered Homeless,30
3978,2016,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Unsheltered Homeless,2
3979,2017,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Unsheltered Homeless,2
3980,2018,Michigan,Warren-Troy-Farmington Hills,Livingston County,MI-518,Livingston County CoC,Unsheltered Homeless,12
271,2009,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Chronically Homeless,#N/A
272,2010,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Chronically Homeless,#N/A
273,2011,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Chronically Homeless,#N/A
274,2012,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Chronically Homeless,52
275,2013,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Chronically Homeless,54
276,2014,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Chronically Homeless,33
277,2015,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Chronically Homeless,35
278,2016,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Chronically Homeless,28
279,2017,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Chronically Homeless,10
280,2018,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Chronically Homeless,3
801,2009,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Veterans,#N/A
802,2010,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Veterans,#N/A
803,2011,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Veterans,#N/A
804,2012,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Veterans,27
805,2013,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Veterans,18
806,2014,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Veterans,17
807,2015,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Veterans,18
808,2016,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Veterans,22
809,2017,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Veterans,10
810,2018,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Veterans,16
1331,2009,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Homeless,1627
1332,2010,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Homeless,1433
1333,2011,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Homeless,522
1334,2012,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Homeless,1521
1335,2013,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Homeless,454
1336,2014,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Homeless,346
1337,2015,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Homeless,371
1338,2016,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Homeless,340
1339,2017,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Homeless,296
1340,2018,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Homeless,302
1861,2009,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Emergency Shelters,278
1862,2010,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Emergency Shelters,340
1863,2011,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Emergency Shelters,256
1864,2012,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Emergency Shelters,235
1865,2013,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Emergency Shelters,228
1866,2014,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Emergency Shelters,198
1867,2015,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Emergency Shelters,162
1868,2016,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Emergency Shelters,172
1869,2017,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Emergency Shelters,148
1870,2018,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Emergency Shelters,118
2391,2009,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Safe Haven Shelters,0
2392,2010,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Safe Haven Shelters,0
2393,2011,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Safe Haven Shelters,0
2394,2012,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Safe Haven Shelters,0
2395,2013,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Safe Haven Shelters,0
2396,2014,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Safe Haven Shelters,0
2397,2015,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Safe Haven Shelters,0
2398,2016,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Safe Haven Shelters,0
2399,2017,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Safe Haven Shelters,0
2400,2018,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Safe Haven Shelters,0
2921,2009,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Transitional Housing,1236
2922,2010,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Transitional Housing,1014
2923,2011,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Transitional Housing,194
2924,2012,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Transitional Housing,1259
2925,2013,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Transitional Housing,194
2926,2014,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Transitional Housing,130
2927,2015,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Transitional Housing,176
2928,2016,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Transitional Housing,135
2929,2017,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Transitional Housing,137
2930,2018,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Transitional Housing,179
3451,2009,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Sheltered Homeless,1514
3452,2010,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Sheltered Homeless,1354
3453,2011,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Sheltered Homeless,450
3454,2012,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Sheltered Homeless,1494
3455,2013,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Sheltered Homeless,422
3456,2014,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Sheltered Homeless,328
3457,2015,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Sheltered Homeless,338
3458,2016,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Sheltered Homeless,307
3459,2017,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Sheltered Homeless,285
3460,2018,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Total Sheltered Homeless,297
3981,2009,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Unsheltered Homeless,113
3982,2010,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Unsheltered Homeless,79
3983,2011,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Unsheltered Homeless,72
3984,2012,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Unsheltered Homeless,27
3985,2013,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Unsheltered Homeless,32
3986,2014,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Unsheltered Homeless,18
3987,2015,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Unsheltered Homeless,33
3988,2016,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Unsheltered Homeless,33
3989,2017,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Unsheltered Homeless,11
3990,2018,New Jersey,"New York-Jersey City-White Plains, NY-NJ",Bergen County,NJ-501,Bergen County CoC,Unsheltered Homeless,5
281,2009,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Chronically Homeless,#N/A
282,2010,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Chronically Homeless,#N/A
283,2011,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Chronically Homeless,#N/A
284,2012,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Chronically Homeless,99
285,2013,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Chronically Homeless,75
286,2014,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Chronically Homeless,85
287,2015,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Chronically Homeless,157
288,2016,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Chronically Homeless,200
289,2017,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Chronically Homeless,133
290,2018,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Chronically Homeless,109
811,2009,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Veterans,#N/A
812,2010,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Veterans,#N/A
813,2011,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Veterans,#N/A
814,2012,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Veterans,14
815,2013,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Veterans,19
816,2014,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Veterans,32
817,2015,New Jersey,"Camden, NJ",Burlington County,NJ-502,Burlington County CoC,Veterans,18
